r_1,r_2,a_0,a_1,a_2,logReturn
1.32087880288000e-02,1.15848770536000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.62259385750087e-03
1.45985225988000e-03,-2.15238254326000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.60572635166452e-03
1.12857122842000e-02,1.92750362819000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.02140965608252e-03
1.08071733617000e-02,5.59852267737000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.19513258374523e-03
-6.17797290362000e-03,5.22452078562000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.14680005575738e-02
-2.45572090233000e-03,-2.98879024340000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.15917121137191e-03
-1.58250233253000e-03,-2.37219302463000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.18979090063677e-02
-1.58260659201000e-02,-1.67084180491000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.81963085192501e-04
1.01291862287000e-02,7.27785018040000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.35748308499926e-03
1.44855432450000e-02,-8.97271661395000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.31873435181406e-02
3.19181680377000e-03,7.09490525609000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.91072538026710e-03
-9.00264467031000e-03,-1.64386107153000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.40845554340769e-03
-2.52789528168000e-03,-2.08344886877000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.81410450895947e-02
3.53339553291000e-03,1.12916461753000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.40134537630882e-03
5.95536298524000e-03,-1.15343893065000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.73385668261462e-02
-1.06033162673000e-02,-4.15221112537000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.47200344730101e-03
-8.21014316249000e-03,-1.23452132592000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.12654418975833e-03
1.46843838379000e-02,-2.96199896637000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.48694829852034e-02
-3.88183073098000e-03,-1.24468439484000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-8.60190373937154e-03
-3.46633779050000e-03,-2.30076423426000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.93528247306618e-02
-9.41337450075000e-03,-8.29580674010000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.11819270515507e-03
-1.23406337842000e-02,-1.01416521979000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.20140289657085e-03
2.89760167618000e-03,-6.10628763709000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.50209095444239e-03
4.74474683261000e-03,-2.26757841729000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.70513223101043e-02
9.86466637495000e-04,-1.14633450573000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.23729500734900e-02
7.60204622846000e-03,1.32045299057000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.61823645291419e-03
-4.56258030845000e-04,2.46689658467000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.54462509789382e-02
2.20234513763000e-02,3.01120826185000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.12152169913910e-03
-7.47189352405000e-03,5.82356389208000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.33846333150094e-02
7.22484974709000e-03,5.92557075750000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.29843565704744e-03
-3.07342493872000e-03,-1.26893438204000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.56998019405565e-03
-1.68087628024000e-02,-2.80986159752000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.12265984264286e-02
3.44396080327000e-03,-1.73243764285000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.16304695096871e-03
1.46995591387000e-02,-5.29373028838000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.97960482814792e-02
-4.64518423443000e-03,8.18914682470000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.29174026301381e-02
7.64849543630000e-04,4.56504056337000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.80743009135633e-03
4.35912350055000e-03,1.91274310642000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.48784447225474e-02
1.52805625389000e-02,2.52766116922000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.00463451072220e-02
-5.25959640082000e-03,-3.66807656302000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.59278765084205e-03
2.66287017189000e-02,1.47568282248000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.18019556306344e-02
-2.57313409467000e-03,1.58837164277000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.17018890083707e-03
2.90457118161000e-04,-2.87912357865000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.86668442785492e-02
1.46996839429000e-03,2.10319865801000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.97558869380535e-02
5.64400696164000e-03,-1.41640836520000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.96144631371989e-02
-7.98735031463000e-03,-2.01944028299000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.21331472851957e-02
8.29592311261000e-03,3.30299283178000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.50450300174184e-02
-1.43457866034000e-02,-6.20967147366000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.16939394420534e-03
-1.51763183385000e-02,-6.56232796125000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.65130523343353e-03
-7.54622107156000e-03,7.77243586176000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.54371997275347e-02
8.61562301488000e-03,8.06613538477000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.49336717062862e-04
-5.28761551403000e-03,1.31921907085000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.62875632538686e-03
9.92347583084000e-03,7.65617898357000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.26473040829367e-03
1.44917369242000e-02,4.13552974267000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.03029490538148e-02
1.49335536045000e-02,2.03324766577000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.41354990819811e-03
-1.12543221816000e-02,-3.30895815467000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.16002844293036e-02
-9.37972779061000e-03,-4.83688046164000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.53255974289821e-03
-1.23522037021000e-02,-4.68490425703000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.69684430185881e-03
-1.00702039570000e-02,5.30070494410000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.54902659855363e-02
-1.51089792979000e-02,-1.65715009144000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.46145317338127e-03
-8.00756222903000e-03,9.18174836442000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.73387619122204e-02
2.67648378563000e-03,-1.36428733107000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.61876276163595e-02
-3.01054094168000e-03,-2.96869615950000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.63268089085934e-02
-6.77658001892000e-03,-1.46201313009000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.81295054178681e-03
-7.05907811367000e-03,-4.70180140288000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.36005946153811e-03
-7.70686530779000e-03,1.40308787231000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.19774895069115e-02
-7.39388287237000e-04,2.66764051650000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.41284594290373e-03
9.06919484294000e-03,-4.91732986045000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.38896158335386e-02
3.86108475954000e-03,4.41034645106000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.49412590980975e-04
-4.99517172726000e-03,-2.98004320590000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.01716162460750e-03
3.28602421651000e-03,-8.72553110968000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.19399891065972e-02
4.42858418109000e-03,-1.78848107431000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.19781903402296e-03
7.64617508896000e-04,1.20959777252000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.13960492189973e-02
-1.39785402488000e-02,-1.64411919655000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.45962435916053e-03
2.57866784758000e-03,1.16063701083000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.06869888819306e-03
-2.81993297033000e-03,1.03032117117000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.85768545106354e-03
-1.32700626852000e-02,-2.26520626418000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.33826234636098e-03
7.61696650460000e-03,-3.44438711086000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.10006242657137e-02
-1.22663218769000e-02,-6.05477694252000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.23091684092336e-03
1.86230988221000e-02,-3.50997696290000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.18916944446998e-02
9.05052334203000e-03,-2.17418024749000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.11621740858624e-02
2.28362400359000e-02,2.13203284473000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.51476375449147e-03
2.15439376576000e-02,4.08748189164000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.73058421028575e-02
-1.33312399205000e-02,-1.20506850925000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.28137543896684e-03
2.56653768261000e-03,6.35127504578000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.79191760423402e-03
1.98920908328000e-02,2.11085566647000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.21720632704575e-03
-8.10909544221000e-03,-3.09852907512000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.02316134434322e-03
-4.36592407310000e-03,-2.18388557336000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.73220351900891e-02
2.24059076207000e-03,4.44112304691000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.20295701379090e-03
3.80627022465000e-03,1.41785278114000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.04264243303016e-02
7.37180554831000e-03,1.59902832968000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.65583160495001e-03
2.06712313236000e-02,2.29293656739000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.26068778038834e-03
-6.23617321592000e-03,6.78892437805000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.31106680320072e-02
-8.11785924485000e-03,1.32610176042000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.16107152885885e-02
-5.84665146431000e-04,-1.22813926719000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.16288495951087e-02
8.07679406261000e-03,-4.19532825909000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.21974302941406e-02
-2.92179952929000e-03,2.10888144046000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.43035675604415e-02
-8.91546546890000e-04,1.51498959876000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.40943650791229e-03
-4.78060847071000e-03,-1.46217761687000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.79305878160368e-03
-8.14387021325000e-03,3.29158153851000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.15013393144522e-02
-1.46161388350000e-02,-1.59480584464000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.33103339330117e-03
1.66299319901000e-02,2.39378481494000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.33474979047359e-03
-6.67774527934000e-03,6.87548756384000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.36459162964452e-02
-1.34986500502000e-02,-8.10973776939000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.40348484568950e-03
-5.20246431694000e-03,7.28416402456000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.25652413785376e-02
-8.95994206756000e-03,-2.77730638739000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.86383437087936e-02
-1.50428724633000e-03,-3.78724941666000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.28036017161831e-03
-1.61336572391000e-04,-1.88677414338000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.85335918832214e-02
2.31708174455000e-03,1.79873053511000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.18216911858701e-04
-4.15199681005000e-03,1.18302748637000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.61113655004630e-02
-6.42633594363000e-03,3.95352413757000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.04341065357675e-02
-2.82783278746000e-02,-1.92617470102000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.05747623954818e-03
6.55314101453000e-03,1.59572046318000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.44856101415442e-03
-2.64280155690000e-03,-7.80332902240000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.14725757714215e-03
-1.12360780735000e-02,3.86387191997000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.52151150332762e-02
-1.07615639919000e-02,-9.56164945038000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.20063501536919e-03
3.19196731850000e-03,1.32738799043000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.01330792622995e-02
-5.65832532641000e-03,-1.35861033136000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.89651826004528e-03
-6.80665503265000e-03,7.64842061423000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.45605680877841e-02
7.48370945822000e-03,2.91026384331000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.56301919021833e-03
-7.21432626068000e-03,5.35457275128000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.26485557923320e-02
-2.03118338524000e-02,-1.53120425058000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.01233212165672e-03
4.60010386372000e-03,8.81433743782000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.22313848345973e-03
-2.62119774826000e-03,-1.72760112971000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.93996114017980e-04
6.66702207558000e-03,5.61099315294000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.05547171634675e-03
-7.55710271132000e-03,-6.58745492623000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.70118197617804e-04
2.06298745406000e-03,-1.98831448586000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.04311751382323e-03
7.68976077121000e-03,7.09492844486000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.94655483726143e-04
-1.13916844119000e-02,-1.68895242841000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.48278191617861e-03
5.35215481942000e-03,1.99189515400000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.44617201276568e-02
-5.84742429037000e-03,-1.73693585270000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.14560622512814e-02
3.14762356947000e-04,1.02872822952000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.00225786006093e-02
-8.60988083881000e-03,-9.01520049364000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.73822376451993e-03
2.06844879794000e-03,9.20603978021000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.16318544604437e-03
-2.52713372282000e-03,2.28364166804000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.82238441803686e-03
-1.93804880540000e-02,-2.50467451463000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.65026424220844e-03
-3.26241809294000e-02,-8.37004014669000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.45531166226642e-02
4.51785941195000e-03,3.22477773736000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.29224636448664e-03
1.86798942409000e-02,5.79774792830000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.27998772472429e-02
1.21718767863000e-02,-6.60497079569000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.86027386804034e-02
-2.71730370769000e-03,5.97389752580000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.32019922662296e-03
7.31327498354000e-03,-4.58872854964000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.18317317231360e-02
6.95584579727000e-03,-5.79784525910000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.26730476818959e-02
1.00817075842000e-02,9.61009664230000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.71499768412191e-04
-1.07695069558000e-02,5.44378068115000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.60832559008536e-02
9.07882950678000e-03,2.91905341654000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.03166981597593e-02
1.31539051711000e-02,2.05148685370000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.38818894333376e-03
-1.82041515578000e-02,-1.14507755990000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.77628319458934e-03
-2.49106702834000e-03,2.19200725089000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.69407422740118e-03
2.27880911413000e-02,2.14573643588000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.32984215033069e-03
1.67799922803000e-02,1.01842728860000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.57406281213756e-03
1.19877598709000e-02,-5.95025306669000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25042797944738e-02
4.33079994378000e-03,8.01927784636000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.69529711069549e-03
-5.64205971097000e-03,-2.79263893699000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.20396621481669e-02
-4.74328456555000e-03,-4.08509328471000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.58407983814302e-04
-9.91457540539000e-03,-1.04703924653000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.55662650820813e-04
-7.92645180912000e-03,-2.21231558149000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.40968745270998e-02
-1.54316578757000e-02,-1.07080904338000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.73475874240485e-03
-3.92729093914000e-03,-3.76989045691000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.57412870985926e-04
1.62628013890000e-02,1.05930282002000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.65376052174307e-03
-1.42108836254000e-02,-6.67420494321000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.56522295474890e-03
1.14710798188000e-02,1.09811580253000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.89801821001225e-04
-1.63417940338000e-03,3.36046574589000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.00716007849821e-03
-5.59112680121000e-03,-6.86583211743000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.27389356915080e-03
-1.90525311675000e-02,7.15200936474000e-06,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.92436603876959e-02
7.45951748046000e-03,-1.77755605451000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.49219307101419e-02
-7.40092591137000e-04,1.06629353348000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.14685409563083e-02
7.63661868506000e-04,1.43146119762000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.36436022001140e-02
1.57899108934000e-03,1.88917150282000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.74643416357718e-02
4.81867109861000e-03,-1.10341312018000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.90461760329659e-03
-3.02518428331000e-04,-4.88184627116000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.56887462141968e-03
-9.37439098766000e-03,-5.99442370178000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.38569227914015e-03
-4.31935440622000e-04,-1.29863761431000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.24762871481181e-02
-8.12003061802000e-03,1.81768623094000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,2.59570742143205e-02
1.34833664940000e-02,7.28316527792000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.26743894779696e-02
7.33235571590000e-03,-1.00952246673000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.30727700949654e-03
-9.55369548575000e-03,-8.32595521128000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.22849456500593e-03
-9.36193395781000e-04,7.18076911259000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.15008440310040e-03
1.66144580810000e-02,1.68382669697000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.23833937646846e-04
1.20449429506000e-02,3.47592001830000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.29762001325849e-02
-1.61872280901000e-02,-8.83312408879000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.54222292582948e-02
-1.37900124107000e-02,-1.07761169663000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.01844637359169e-03
-1.54607986060000e-03,-1.55555984332000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.39122922773978e-02
1.08604620214000e-03,-3.06958505526000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.14702046909070e-03
4.01144326712000e-03,4.36747362203000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.56093748764066e-04
-9.25129523457000e-03,-1.83760325807000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.44130997642385e-03
5.30693948504000e-03,-8.61550319175000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.38264157317077e-02
-3.32427435564000e-03,-3.80972257218000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.85330424674174e-04
-8.68993683120000e-03,-3.58017718108000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.67508198372849e-02
-6.87140581379000e-06,-1.54869841836000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.53615181712921e-02
-1.30672694679000e-02,-2.16473411142000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.54347203409579e-03
-2.54622335445000e-03,3.03268002156000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.59452358027948e-03
-1.38709858460000e-02,4.43625135026000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.84768884166316e-02
4.80915824602000e-03,-2.18288529741000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.62893967786164e-02
-1.27698955209000e-02,-1.48483514815000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.07629895931424e-03
-1.77116844595000e-02,-1.52332481212000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.48151274581288e-03
3.91027122652000e-03,-1.56230166945000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.93449617215205e-02
1.74580597627000e-02,-6.65896878955000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.38308057827602e-02
9.72234381113000e-03,2.07407507367000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.10795591863853e-02
-8.94364188207000e-03,-2.63591915436000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.72656370144526e-02
2.95390152440000e-03,1.18623893474000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.94840564912847e-03
-2.87813018675000e-03,-2.02108188534000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.71841910710528e-02
-9.68829251640000e-03,-1.48492064788000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.14764208968037e-03
5.21183217781000e-03,-1.93365781049000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.42519401746020e-02
