,SYNT
2462,1.4280869715401485
2463,1.425761458266675
2464,1.4233496104348784
2465,1.4182855376089498
2466,1.412045447388288
2467,1.4091018496664827
2468,1.404830789573099
2469,1.4044033734202883
2470,1.4074520905097487
2471,1.4068650074087055
2472,1.4051108596422954
2473,1.4005888262667978
2474,1.3996108589857121
2475,1.3980684482183892
2476,1.3962115003545867
2477,1.3957411290958543
2478,1.3973742670461693
2479,1.3964755184806839
2480,1.3970579111850898
2481,1.397719676724477
2482,1.397221590682772
2483,1.3986436546315792
2484,1.3999357578634204
2485,1.4008573583726676
2486,1.4013129163760125
2487,1.4033838532604395
2488,1.4034420791980744
2489,1.4048310898248444
2490,1.4135060867873304
2491,1.4138991438775177
2492,1.4166842943887548
2493,1.4173795197955201
2494,1.419598100241946
2495,1.4203262147956386
2496,1.4186776002734878
2497,1.418820087688091
2498,1.4194177525235514
2499,1.4233498211371964
2500,1.4277684232371526
2501,1.4282714384668986
2502,1.4294700322018368
2503,1.4291066500173968
2504,1.428287592784045
2505,1.428602927090456
2506,1.4243034955027556
2507,1.4239226773578906
2508,1.4274804135910526
2509,1.4301762753553684
2510,1.430236307815569
2511,1.4269529210487237
2512,1.4262977279486067
2513,1.4287994100094221
2514,1.4237089845259696
2515,1.4252622449245882
2516,1.4271838724506423
2517,1.427439283493858
2518,1.4276222408539077
2519,1.431207093550283
2520,1.4350715124123135
2521,1.4358135689961353
2522,1.4399112408244228
2523,1.437535100803873
2524,1.4450785482307564
2525,1.4453048629176528
2526,1.449040676221306
2527,1.447493113709659
2528,1.4478161328576353
2529,1.4507282077818333
2530,1.4532064562896914
2531,1.454369502975785
2532,1.4519651383890047
2533,1.4527468803031325
2534,1.4576612610388562
2535,1.455757357404039
2536,1.455266290719794
2537,1.4619514121282842
2538,1.4673641747765873
2539,1.4744187129869926
2540,1.4758976717058903
2541,1.4733480649551753
2542,1.4737709674474104
2543,1.4705818222142435
2544,1.4692028285336267
2545,1.4667710514350278
2546,1.4704162774841376
2547,1.4665182341624963
2548,1.4639062193060575
2549,1.4593070114335935
2550,1.4569599656258638
2551,1.4561197788576972
2552,1.4528677536624472
2553,1.4517955640683844
2554,1.4487254949008725
2555,1.4418875620622762
2556,1.4402828886592862
2557,1.4368057677183907
2558,1.4358682050431448
2559,1.4323573076694633
2560,1.4310417940158506
2561,1.4255348315901322
2562,1.4226772022116032
2563,1.4147893302789694
2564,1.4148219397324149
2565,1.4134895475885099
2566,1.412996592038292
2567,1.4151939880098576
2568,1.4091658501833793
2569,1.4102643300572786
2570,1.40576744686404
2571,1.405114770360958
2572,1.4069955368941556
2573,1.4085698593159826
2574,1.4044299972620762
2575,1.3994669499378538
2576,1.3965307670818101
2577,1.3962158906482984
2578,1.3958861667444733
2579,1.3969111053471899
2580,1.3944897393405145
2581,1.3933416878932527
2582,1.3938787169789306
2583,1.393385120672081
2584,1.393659305241119
2585,1.3908996016907702
2586,1.3928578764796022
2587,1.3927183918943065
2588,1.3916754848876305
2589,1.392164546344419
2590,1.390958081654703
2591,1.3883910643348234
2592,1.388679120876443
2593,1.3829874139757279
2594,1.3836095647673572
2595,1.3866895216499335
2596,1.387465191146533
2597,1.388092343678086
2598,1.3883291450190431
2599,1.3886602975012188
2600,1.3893786950738751
2601,1.3885355530437833
2602,1.3845027837518475
2603,1.3863611697816551
2604,1.3818015282908533
2605,1.3837832118062665
2606,1.383863176667398
2607,1.3814135684530746
2608,1.3804089410563873
2609,1.3764337549652532
2610,1.3756845487083433
2611,1.3732503687298563
2612,1.3737639287315344
2613,1.3691040647019903
2614,1.3689778319504813
2615,1.3674323642976045
2616,1.3652637931195857
2617,1.3635584773991833
2618,1.363467715162821
2619,1.36271920208066
2620,1.3680693611659527
2621,1.369166300944548
2622,1.3700227183699962
2623,1.3750020072704066
2624,1.3747139689759058
2625,1.37995437931199
2626,1.383769243414384
2627,1.3860592855491194
2628,1.3901909864316524
2629,1.3922489719605977
2630,1.3945952506477366
2631,1.3938647819083274
2632,1.398291257511895
2633,1.39733180953716
2634,1.4011361028739207
2635,1.4038746157586914
2636,1.405823071713225
2637,1.4105538053663997
2638,1.41267503324378
2639,1.415677035829533
2640,1.417919921826079
2641,1.4140068630017613
2642,1.4178995827379315
2643,1.423400385473415
2644,1.4187825966045082
2645,1.4182162529005449
2646,1.4203731884117006
2647,1.4228203264244825
2648,1.4242848264411043
2649,1.4278826316475317
2650,1.4287845696593353
2651,1.4301080203984702
2652,1.4333806906433726
2653,1.4334842923167068
2654,1.4351329510428572
2655,1.4332755595951494
2656,1.4387325402477475
2657,1.4434993007323147
2658,1.4483704523899399
2659,1.4485082188773848
2660,1.450974110467189
2661,1.4483796892606313
2662,1.4530269612106654
2663,1.457572925494569
2664,1.4585543503095173
2665,1.4579120954843843
2666,1.4618997315397737
2667,1.4663070155417184
2668,1.4736062782579027
2669,1.4706521983130336
2670,1.473143696092795
2671,1.4711541997999893
2672,1.4691769400476549
2673,1.4723425203037428
2674,1.4727938491026635
2675,1.4740258950659586
2676,1.474509969720619
2677,1.4758916324541353
2678,1.477895490457834
2679,1.4798365081179343
2680,1.4807751301477212
2681,1.4791262174977495
2682,1.4843787013697622
2683,1.4850891932003782
2684,1.483025970774488
2685,1.481136295370977
2686,1.4774058287444969
2687,1.4742412271715588
2688,1.479592524432861
2689,1.480104885635604
2690,1.4780360293461101
2691,1.4805483035010574
2692,1.4802192799973402
2693,1.4769613394016674
2694,1.4741108160641598
2695,1.4706875444497285
2696,1.4705548421643144
2697,1.4673300053523866
2698,1.4690359929273862
2699,1.4660466457149939
2700,1.4660231485618116
2701,1.4611104338160454
2702,1.460815232453732
2703,1.4595569917784528
2704,1.4526150121549952
2705,1.4487430086576623
2706,1.4485638456182104
2707,1.4484096733231724
2708,1.4508943902531404
2709,1.4510121770644038
2710,1.4526365091278945
2711,1.4545556903791772
2712,1.4575988627422594
2713,1.4540645406665538
2714,1.4483001074472746
2715,1.4477552215526084
2716,1.4434546662184649
2717,1.449887071963154
2718,1.453579468312433
2719,1.4586325366957165
2720,1.464584389786344
2721,1.4656506229932182
2722,1.4621325092244108
2723,1.4675795185988745
2724,1.469354934875453
2725,1.4728428247213319
2726,1.4751334808147092
2727,1.4756826558340654
2728,1.4765413415663668
2729,1.4762716964966685
2730,1.475445364073446
2731,1.474875086889301
2732,1.4729552092240232
2733,1.4750404212257324
2734,1.4782409893292765
2735,1.4803624176887484
2736,1.4853799391366977
2737,1.486128327050993
2738,1.4852632785538786
2739,1.4899850951518803
2740,1.489496272428534
2741,1.4903467992587418
2742,1.4880761475850055
2743,1.489060075466408
2744,1.4870121434178736
2745,1.4899210675824723
2746,1.4918225402437493
2747,1.4888359400641427
2748,1.4966992495636917
2749,1.4925454459594587
2750,1.4928656369103832
2751,1.4905519428041767
2752,1.4901949408091857
2753,1.4915252310821063
2754,1.4891403114489632
2755,1.4869691480656477
2756,1.4877958288927946
2757,1.48702017504317
2758,1.4912014631083592
2759,1.4859671328929493
2760,1.4850974370347174
2761,1.4890932398494379
2762,1.4904636001682758
2763,1.4905361077217216
2764,1.4973633312766295
2765,1.499696755200522
2766,1.497726475690796
2767,1.4974200424851891
2768,1.5010518842455385
2769,1.510575597629561
2770,1.515743999574901
2771,1.512301734611405
2772,1.5144162634929486
2773,1.5223148017693224
2774,1.5236802580885294
2775,1.5268416574637977
2776,1.525193183456381
2777,1.5278164866572
2778,1.5356481834816258
2779,1.5402277856927704
2780,1.5367042077024504
2781,1.5345010202913032
2782,1.5360861257014387
2783,1.5351509578945934
2784,1.53107120365948
2785,1.5318067332190037
2786,1.5340019909199267
2787,1.534186129726145
2788,1.5383530269137387
2789,1.5355435995183817
2790,1.5397562260431201
2791,1.5346033953560376
2792,1.5344804458093633
2793,1.5305932916610328
2794,1.5292774134032687
2795,1.5273628972834528
2796,1.5239215702730362
2797,1.5267148941230768
2798,1.5246844814597273
2799,1.5227986452501567
2800,1.5243401335068851
2801,1.526781133350366
2802,1.5255243270761074
2803,1.52563933066293
2804,1.5337257213923503
2805,1.5340791145822474
2806,1.5372391980371223
2807,1.5332954580093308
2808,1.535671061963863
2809,1.5301877272931903
2810,1.5309797377963505
2811,1.5270707838475355
2812,1.5254056847490316
2813,1.5245612340556984
2814,1.5279097403926993
2815,1.5231136296255567
2816,1.5193925757574847
2817,1.5213250819719246
2818,1.5168597200287655
2819,1.5164438377208815
2820,1.514764864481267
2821,1.514421610126111
2822,1.5138326898001648
2823,1.5132468319792554
2824,1.5132793016699324
2825,1.5144372344129893
2826,1.5162796299764598
2827,1.5141153370947298
2828,1.5127239280714828
2829,1.5103573007606932
2830,1.5106974017086683
2831,1.5100029644564295
2832,1.5090955222183933
2833,1.5115158186782975
2834,1.5072272732909606
2835,1.5061133707412617
2836,1.5008949334594972
2837,1.4984979534681933
2838,1.495110191596328
2839,1.4927857527779835
2840,1.493273161083768
2841,1.4892518394721457
2842,1.4914521489090853
2843,1.4931421713582167
2844,1.493174956058818
2845,1.4944586791340109
2846,1.4932442267786041
2847,1.4878132956051775
2848,1.4849018271734906
2849,1.4825159331593443
2850,1.4778979932164678
2851,1.4775669809102825
2852,1.4785466584165592
2853,1.4798047599476587
2854,1.4762041315914927
2855,1.4790718373956686
2856,1.48046823136439
2857,1.4805733235374177
2858,1.481728924221543
2859,1.4869729263834583
2860,1.4935813670878928
2861,1.4987600651641784
2862,1.4988339734303215
2863,1.5012543007441985
2864,1.505207754700072
2865,1.5080762397136906
2866,1.5121602865642432
2867,1.5143286746378557
2868,1.5136684902797188
2869,1.5127065809790154
2870,1.5109017305132784
2871,1.5078192782603856
2872,1.5043296940616728
2873,1.5002913606308208
2874,1.4962280319796402
2875,1.4937119930145433
2876,1.4909073360545662
2877,1.4839087007295821
2878,1.4816550423628139
2879,1.4832501959269069
2880,1.4859332729802976
2881,1.4880396350820533
2882,1.4917006613201256
2883,1.4956774546133504
2884,1.4981368232911332
2885,1.5010445254755784
2886,1.5037205181558346
2887,1.5015261752880398
2888,1.5048553209108801
2889,1.5087817424351548
2890,1.5138621522475433
2891,1.5204616482484632
2892,1.521668328943607
2893,1.5188483088973384
2894,1.5200958424713424
2895,1.5223860019469286
2896,1.5248371827226663
2897,1.5325392581411457
2898,1.5343417600974043
2899,1.5383305474586677
2900,1.5389428209343832
2901,1.5381658633318056
2902,1.5447339215393154
2903,1.5468184076852158
2904,1.5487836279941023
2905,1.547404509312085
2906,1.5526550199857643
2907,1.5549029821102547
2908,1.5603765611518947
2909,1.5694557454519582
2910,1.5715056171553037
2911,1.5765535454686224
2912,1.5791706248071653
2913,1.5838640010020555
2914,1.5865653607592471
2915,1.5905615045508568
2916,1.5958639485634052
2917,1.6066974438013353
2918,1.6106348581361802
2919,1.6123845115544362
2920,1.6150802937346815
2921,1.6192717901519451
2922,1.6263291408443348
2923,1.631272685322368
2924,1.6333485110595383
2925,1.635182355842716
2926,1.6349963914714982
2927,1.631489454421273
2928,1.6350699186043125
2929,1.6332193748620836
2930,1.6304650195561492
2931,1.6309721735916796
2932,1.6299651220949558
2933,1.6310867643208897
2934,1.6352002518050341
2935,1.638509240367968
2936,1.6425695135744725
2937,1.6514486151188645
2938,1.6562807948135898
2939,1.6642032619355098
2940,1.674724082952239
2941,1.6807465977088754
2942,1.6884869136290102
2943,1.6915366493629138
2944,1.6974431129736367
2945,1.6970079044741837
2946,1.7016832864744706
2947,1.711594288553778
2948,1.7190393753162978
2949,1.7195282714179152
2950,1.7258217744063682
2951,1.7314374620247255
2952,1.7367753888232957
2953,1.739822480901864
2954,1.7383915900923683
2955,1.7441308639284483
2956,1.741291012271826
2957,1.7373848168866621
2958,1.735244486662548
2959,1.735314014823767
2960,1.7306599525976516
2961,1.7289929273139653
2962,1.7292836420433542
2963,1.7345402136708263
2964,1.7389427088978158
2965,1.738659068518596
2966,1.7380429524901488
2967,1.7329778927668278
2968,1.7362232315732533
2969,1.7301792539843692
2970,1.7352369125618559
2971,1.734651316360275
2972,1.7333643463036772
2973,1.7363252723314206
2974,1.7349513374333916
2975,1.7410158533536302
2976,1.744723340315645
2977,1.7493122473509273
2978,1.7533663732704692
2979,1.757221779351468
2980,1.7562085701522958
2981,1.7545943836683493
2982,1.7517159235596136
2983,1.7526144657734906
2984,1.7530374516045566
2985,1.7509369492882567
2986,1.754442788384245
2987,1.7561709954003324
2988,1.7581868498961748
2989,1.7651335080210977
2990,1.7636517494181594
2991,1.7657618781707545
2992,1.7692280816122796
2993,1.770025444942122
2994,1.768087920558335
2995,1.7692093217490954
2996,1.7731786465408832
2997,1.7773543492128108
2998,1.7852294022265716
2999,1.788883785550346
3000,1.79605813354691
3001,1.7949541296030058
3002,1.801494487718744
3003,1.8061506540049315
3004,1.8095093028120763
3005,1.8082663980472702
3006,1.8084040083314794
3007,1.8115022408945052
3008,1.8157675460895324
3009,1.818647622022335
3010,1.812074727679108
3011,1.8091290961718085
3012,1.8104339726085916
3013,1.8162434503790852
3014,1.8186778060916602
3015,1.8148229974057182
3016,1.814759338067617
3017,1.814125979380501
3018,1.8084654913099483
3019,1.8068235693422616
3020,1.8030616861558082
3021,1.801130026149044
3022,1.797706900062843
3023,1.8038224323060892
3024,1.8008078101543175
3025,1.8031502873381182
3026,1.8054370249135157
3027,1.801382529314304
3028,1.8000260576256006
3029,1.7974190458226003
3030,1.7971481458497696
3031,1.806135544097742
3032,1.8132556261719721
3033,1.8114648011557244
3034,1.8115159433840213
3035,1.810759351411533
3036,1.8154444015265476
3037,1.8246032434628974
3038,1.834926795372921
3039,1.839935851157041
3040,1.8387649999800837
3041,1.8455788390637085
3042,1.8473424713766107
3043,1.8489175325098375
3044,1.8493084516578717
3045,1.8432055752425784
3046,1.8422754887436692
3047,1.8475910225694452
3048,1.8494381823995765
3049,1.8569024314720743
3050,1.8606782417598997
3051,1.866425211159972
3052,1.8641000149867293
3053,1.8671975709915503
3054,1.8687486756060288
3055,1.8720246255446409
3056,1.8818663336879653
3057,1.8806976564846662
3058,1.8823718081640721
3059,1.8797020769165675
3060,1.879123213939037
3061,1.8759109380520929
3062,1.874103930105585
3063,1.8771647385812236
3064,1.8725322712416625
3065,1.8660667309938723
3066,1.872629837457195
3067,1.8715195239759908
3068,1.8708967240610213
3069,1.8704809292252291
3070,1.8763916735940382
3071,1.8815282935892115
3072,1.8912982534826155
3073,1.8879744057735504
3074,1.8878118136482092
3075,1.88577696785203
3076,1.8947327100925955
3077,1.9015806493596217
3078,1.9056446658267656
3079,1.909336666755028
3080,1.9095921938776215
3081,1.9117482639942283
3082,1.9094902500029876
3083,1.915799132391422
3084,1.9207985019243758
3085,1.9212710042744727
3086,1.9194482889977804
3087,1.9204482609933424
3088,1.9102732516357963
3089,1.9001839118257284
3090,1.8928202261301381
3091,1.883929892047888
3092,1.8783981564004764
3093,1.8815489840224784
3094,1.8757182459894994
3095,1.8759993087800284
3096,1.8754526884363931
3097,1.86939435187309
3098,1.8657601151119991
3099,1.852447572463737
3100,1.8474068526193632
3101,1.8470078042951936
3102,1.843042298489114
3103,1.840201485357687
3104,1.835497110969792
3105,1.8246129742006731
3106,1.8191304014882521
3107,1.8127240120931434
3108,1.8138931219108103
3109,1.8071724001487912
3110,1.8043118216397374
3111,1.8038632008275495
3112,1.7998134651401705
3113,1.796424738607447
3114,1.7923120409029623
3115,1.790651691207871
3116,1.7850579317855848
3117,1.7803927079488417
3118,1.7716422224458912
3119,1.7672864591489816
3120,1.7656820829138657
3121,1.7629095429974044
3122,1.7607706980131275
3123,1.760229715593042
3124,1.7616203116316336
3125,1.7619053554916373
3126,1.7605266328094364
3127,1.7557949517099314
3128,1.7515870372021198
3129,1.7462008308841328
3130,1.7454638968303435
3131,1.735216762225872
3132,1.7299846425269267
3133,1.7313258248110497
3134,1.7267855090827753
3135,1.7240143557167995
3136,1.716662662657896
3137,1.7185515372483535
3138,1.7208348598581973
3139,1.717109746942111
3140,1.7165968108935816
3141,1.7099437495809775
3142,1.7076119164642911
3143,1.7035518919956665
3144,1.7036326047194885
3145,1.701639999441133
3146,1.7011171359086648
3147,1.701307315689047
3148,1.6995872531780258
3149,1.700717312855972
3150,1.7073551530504563
3151,1.7075750003908143
3152,1.7073914181782626
3153,1.7074642646930651
3154,1.7087494485576789
3155,1.7107069666579688
3156,1.7169958576703506
3157,1.7204370832917335
3158,1.718394441272346
3159,1.7216605234779905
3160,1.7289911191677092
3161,1.7321197840133211
3162,1.732882668774947
3163,1.7323107552785235
3164,1.7296226454453498
3165,1.7317428817348879
3166,1.7312514266057284
3167,1.736427052429638
3168,1.728067697576689
3169,1.7259304738043004
3170,1.7260905326149374
3171,1.7258444981355545
3172,1.724287518599296
3173,1.7256964699477986
3174,1.7295524880742636
3175,1.7299485557328504
3176,1.7354441743806657
3177,1.7339977284577894
3178,1.7335746476325051
3179,1.7354519545231197
3180,1.7239685309036952
3181,1.7228574242659889
3182,1.7217881341141963
3183,1.7246886194564244
3184,1.7242105821180747
3185,1.7229637631577441
3186,1.723337773480852
3187,1.7217969861533093
3188,1.7258782210046126
3189,1.7254146957752785
3190,1.7244134521885315
3191,1.7269172230234535
3192,1.7295675619577529
3193,1.7372031515155055
3194,1.735318224640382
3195,1.7353849769212333
3196,1.7313138872729157
3197,1.724089384756074
3198,1.7164438102822843
3199,1.709719579621795
3200,1.706067058966139
3201,1.7043552520281462
3202,1.700665079029321
3203,1.6955146553654894
3204,1.695254017402698
3205,1.6948743651216274
3206,1.6917304352763933
3207,1.6905368622639037
3208,1.6850376814172194
3209,1.6835134339368927
3210,1.6844870294043626
3211,1.679697626414643
3212,1.670796562268063
3213,1.667717910009041
3214,1.6692890278307
3215,1.664114065404464
3216,1.6653069737961297
3217,1.663167661702534
3218,1.664078663065157
3219,1.6685127734726377
3220,1.67176814889362
3221,1.6690307227112335
3222,1.666160490537136
3223,1.672213297577176
3224,1.6694728746127616
3225,1.6790096727107027
3226,1.6815451139861397
3227,1.680511286332436
3228,1.6874563445544661
3229,1.691112800792587
3230,1.6944895459923952
3231,1.6938538314925715
3232,1.6982923185483447
3233,1.7002392586152861
3234,1.7043920601760425
3235,1.707330159270032
3236,1.7082778639113463
3237,1.7068716430204085
3238,1.7128719701985662
3239,1.7113870876262134
3240,1.7141839285729163
3241,1.7174561863826112
3242,1.7178241149599587
3243,1.7230064119448223
3244,1.7234362134324321
3245,1.7203900666817258
3246,1.7181016694811237
3247,1.7165696340349166
3248,1.7177399611382524
3249,1.7179554942568416
3250,1.7172086715361456
3251,1.7128648570068448
3252,1.7110050922044662
3253,1.7106894862275699
3254,1.7099403558226076
3255,1.7103486124016432
3256,1.7016519547932858
3257,1.6986478526182414
3258,1.6996421768361643
3259,1.6974752648027012
3260,1.709262387751955
3261,1.7083082971335992
3262,1.7091049071012574
3263,1.7100546249883772
3264,1.7051499864405837
3265,1.7054601626074706
3266,1.7011019265801195
3267,1.7038869831846417
3268,1.7056701199099356
3269,1.710812298393638
3270,1.7097957889178803
3271,1.7108388296631702
3272,1.70729129495993
3273,1.711362752572431
3274,1.713527762392828
3275,1.7101740479481915
3276,1.7105076907825483
3277,1.708394034057504
3278,1.7047597395799305
3279,1.7005182158656402
3280,1.701782644995091
3281,1.7001240309076762
3282,1.6984811952223953
3283,1.6982345063319586
3284,1.6998294997437813
3285,1.6892735893151205
3286,1.6878829746130488
3287,1.685403106368297
3288,1.6874155031822586
3289,1.6886729681057584
3290,1.6848288520107226
3291,1.6814344208715475
3292,1.6820236498182568
3293,1.6826246184017704
3294,1.6744717117487333
3295,1.6801126517089207
3296,1.6836789679315243
3297,1.684617152420241
3298,1.6838735725828284
3299,1.685384862785006
3300,1.6934044238270145
3301,1.7033859960089788
3302,1.7056216595026579
3303,1.7096756596795417
3304,1.7229217916088493
3305,1.7281842275469155
3306,1.7264732186505056
3307,1.7307535635925064
3308,1.729369367374412
3309,1.7267302284618964
3310,1.7236828573180378
3311,1.7235525889096832
3312,1.725273054221226
3313,1.7227612408991573
3314,1.7171169208491834
3315,1.7140443771718974
3316,1.720761836299834
3317,1.7194495612648266
3318,1.7174653309343606
3319,1.7129355775467137
3320,1.7103892518143997
3321,1.7069338763776134
3322,1.7090795737435507
3323,1.7034427696666008
3324,1.6979578149943408
3325,1.6907614184085986
3326,1.6875971697183692
3327,1.6795265404494462
3328,1.6788842516537197
3329,1.6758332504426936
3330,1.6749226340501098
3331,1.6739857314521287
3332,1.6743643763969491
3333,1.675944057326799
3334,1.673609826434235
3335,1.6710767350249973
3336,1.6762628617176414
3337,1.678698247189503
3338,1.6821216275895445
3339,1.6862680577198608
3340,1.6858288821522085
3341,1.6891827141354168
3342,1.6928245413888103
3343,1.6974401539119046
3344,1.701976939437262
3345,1.7064803737907797
3346,1.709148801104044
3347,1.7131910903175132
3348,1.714187277422851
3349,1.7114846654843159
3350,1.7115481716154701
3351,1.7030752981050694
3352,1.7026698587315048
3353,1.6991788697124746
3354,1.7039698524259013
3355,1.696748792978006
3356,1.7012769526833238
3357,1.7010359570433862
3358,1.707113815851493
3359,1.7134211761940463
3360,1.7147335018557937
3361,1.712697262482072
3362,1.715627818038181
3363,1.7179501998964721
3364,1.722754780496985
3365,1.7272308153729092
3366,1.733796320706686
3367,1.7357021436413
3368,1.7429584866484098
3369,1.7480764479262894
3370,1.7468919555003133
3371,1.7495883036137672
3372,1.7468563104902457
3373,1.7452177427308042
3374,1.747426495603506
3375,1.74952849378882
3376,1.750316677254839
3377,1.7459702348582589
3378,1.7515738285642608
3379,1.751932396424641
3380,1.7491368683768735
3381,1.7535701287985315
3382,1.758488687006465
3383,1.7553388259633909
3384,1.7536127156221049
3385,1.7506726887393944
3386,1.7581674501694327
3387,1.7577939218840086
3388,1.7600229993287226
3389,1.7684892213780925
3390,1.7679279698139712
3391,1.7658217787334554
3392,1.7706174326472808
3393,1.77720486501051
3394,1.7720840327717753
3395,1.7684136761538367
3396,1.7673412396584227
3397,1.76627015655279
3398,1.7671723325651676
3399,1.771618632974866
3400,1.7720714339171053
3401,1.7781147021818546
3402,1.7752135852780677
3403,1.776213895184695
3404,1.780337731228191
3405,1.774688976267221
3406,1.7764602259958011
3407,1.7780036612593098
3408,1.7752449220340425
3409,1.7744405864688495
3410,1.779051167813863
3411,1.7802834496294233
3412,1.781568742042978
3413,1.7778537719128331
3414,1.7734258939152727
3415,1.7701456590379498
3416,1.7686853954997845
3417,1.7706636268842622
3418,1.7769133042554695
3419,1.7784965926224552
3420,1.7816612854270968
3421,1.7872209984448755
3422,1.7862223956174872
3423,1.7830908768806153
3424,1.7851559158612735
3425,1.784016800148944
3426,1.784124176331381
3427,1.7796256876384395
3428,1.7743823098590659
3429,1.7724029864697084
3430,1.7720262433416654
3431,1.7671327028319521
3432,1.772856633661875
3433,1.773072638173656
3434,1.776892734638472
3435,1.7812685702488873
3436,1.7817601165109398
3437,1.7812220922482354
3438,1.7833897305987427
3439,1.7798600886264653
3440,1.7807346813210063
3441,1.7862519363793212
3442,1.7882456070506172
3443,1.7926368045549441
3444,1.7946462135123358
3445,1.7968447078049306
3446,1.8023846419090523
3447,1.8130238158801901
3448,1.8209944502596833
3449,1.8268161649933674
3450,1.8401613397145784
3451,1.8436156968486177
3452,1.8471084435840557
3453,1.849796105018563
3454,1.8529687084997168
3455,1.855486108492112
3456,1.863313987778759
3457,1.8725868786015958
3458,1.8886990452782528
3459,1.8908208867813303
3460,1.8861728484015217
3461,1.892199761001552
3462,1.9010256827776104
3463,1.9066507754716764
3464,1.9158524840690043
3465,1.917317850409953
3466,1.9183982068388838
3467,1.9256055425772873
3468,1.925216811166465
3469,1.9328034236240905
3470,1.9397010236720154
3471,1.9398791164224087
3472,1.94618732254992
3473,1.94514724257348
3474,1.9554086263051391
3475,1.9610574465069481
3476,1.965899050134688
3477,1.9723537625494911
3478,1.9771014952935906
3479,1.988360324269913
3480,1.9950673198106885
3481,1.9976311548876897
3482,1.988852662915851
3483,1.9990578728324524
3484,2.0039922205135943
3485,2.007620189314046
3486,2.0106475515472875
3487,2.012966905385184
3488,2.0140880037424327
3489,2.0185534904139018
3490,2.025418220476856
3491,2.034614211927417
3492,2.034767697874481
3493,2.0371857404329874
3494,2.0387735074493984
3495,2.0432751590167553
3496,2.042836299355264
3497,2.043744261984421
3498,2.0540277801146076
3499,2.055074548026227
3500,2.05641447242346
3501,2.0565162715482233
3502,2.05839661259288
3503,2.058530968576064
3504,2.0574281463517914
3505,2.060297929090775
3506,2.0664981468088186
3507,2.0645434001200287
3508,2.059751683690199
3509,2.0559500666169717
3510,2.0635771854185085
3511,2.0699150746293804
3512,2.0686999067946195
3513,2.0698575617833774
3514,2.0771751740711504
3515,2.078297807345077
3516,2.081249523990853
3517,2.0820771550830495
3518,2.0814335717751917
3519,2.0853385963033135
3520,2.0838003978883157
3521,2.087913678080304
3522,2.0903179486317853
3523,2.088746175550251
3524,2.089734503138228
3525,2.0820794882420364
3526,2.0842689550830733
3527,2.0877053358186064
3528,2.0891006889129446
3529,2.0851825734020824
3530,2.081289438464076
3531,2.079547287778466
3532,2.075946694290083
3533,2.0755905647940938
3534,2.076316301444387
3535,2.0793559228621104
3536,2.077245382090647
3537,2.0738159093503032
3538,2.0720635726461847
3539,2.070246376558981
3540,2.0736988801350216
3541,2.071380709529785
3542,2.068601129817819
3543,2.0720381643774637
3544,2.0615346658303317
3545,2.06632953416761
3546,2.0690919600124973
3547,2.073519891090704
3548,2.0810071443572737
3549,2.085628940451915
3550,2.080138890889236
3551,2.070246332202302
3552,2.062788061001997
3553,2.0657018734784436
3554,2.0676884163182243
3555,2.061961600923652
3556,2.0683635673943646
3557,2.069338240033431
3558,2.0713400618920934
3559,2.079379946438083
3560,2.0869630802369574
3561,2.08910997322171
3562,2.0965155163467033
3563,2.0980426250672584
3564,2.108681276826715
3565,2.1089025835772954
3566,2.109508494560181
3567,2.117471946506584
3568,2.1215546752577543
3569,2.123765069424486
3570,2.117743612415476
3571,2.1163302397971404
3572,2.120913872635095
3573,2.1221752712884085
3574,2.1202282889374833
3575,2.112059932030021
3576,2.108421116503724
3577,2.099058661326795
3578,2.1038434809093634
3579,2.105240720844955
3580,2.1113665169579723
3581,2.1143912689677573
3582,2.112437738412573
3583,2.1135654303962643
3584,2.1165738431486134
3585,2.117764487902174
3586,2.1145597082294083
3587,2.113242919703595
3588,2.106329216062852
3589,2.103240475424786
3590,2.1056807648120976
3591,2.1064386542170634
3592,2.1033609823492596
3593,2.1008504304397464
3594,2.0997012001435165
3595,2.09818928116834
3596,2.0947038881554083
3597,2.0941969751766316
3598,2.0943765202380074
3599,2.0904398698411595
3600,2.0907811664074107
3601,2.0865421243567672
3602,2.096479361700109
3603,2.0937368257770896
3604,2.0954305108911386
3605,2.1019046371896843
3606,2.101533988228252
3607,2.102460175871918
3608,2.1081233288808905
3609,2.1113545288668876
3610,2.1103578446697844
3611,2.119828737704984
3612,2.1167367395334877
3613,2.1252537169485417
3614,2.1259700972642546
3615,2.1212357415683707
3616,2.121697592772174
3617,2.1271389797355438
3618,2.125637857160508
3619,2.1250232294038547
3620,2.1150054370350757
3621,2.1104144446773025
3622,2.1013684827810573
3623,2.0952797700669756
3624,2.0975645432573415
3625,2.09489742628425
3626,2.08560675862354
3627,2.0776259215879085
3628,2.065915334606493
3629,2.0665457590224854
3630,2.062980291958174
3631,2.0545155209261985
3632,2.053887938678667
3633,2.0468290498239905
3634,2.046741552515817
3635,2.042289425704775
3636,2.0367916394595964
3637,2.0303620340307322
3638,2.025618265090487
3639,2.0202499066308244
3640,2.0143577518592526
3641,2.015456289026268
3642,2.015531793831576
3643,2.0152898376296373
3644,2.01291690931462
3645,2.020065144478377
3646,2.0230296404694723
3647,2.025360917733812
3648,2.0291103756663715
3649,2.02986456898385
3650,2.0306636538226894
3651,2.0294392988714822
